Species	GF	Decid_Evergreen	Needle_Broadlf	C3C4	N2_fixer	LL	LMA	Nmass	Pmass	Amass	Gs
Myrtus_communis	S	E	B	C3	N	NA	7.267297232	1.192546884	NA	NA	NA
Myrtus_communis	S	E	B	C3	N	3.865853626	6.424513536	NA	NA	NA	NA
Nectandra_ambigens	T	E	NA	NA	N	NA	8.469013344	1.255943025	0.373573598	NA	NA
Neea_obovata	T	NA	B	C3	N	2.94226957	7.291733686	1.303193542	NA	6.128275302	14.58998761
Nemopanthus_mucronata	S	NA	B	C3	N	2.177442995	6.031283887	1.233079889	0.367879441	7.593942363	NA
Neolitsea_sericea	T	E	B	C3	N	3.324526062	7.239409743	1.021488025	NA	5.042104187	NA
Neolitsea_sericea	T	E	B	C3	N	NA	7.997917906	1.259165149	NA	6.196029855	NA
Neolitsea_sericea	T	E	B	C3	N	4.56543564	NA	NA	NA	NA	NA
Neottianthe_cucullata	H	NA	NA	NA	N	NA	3.820739976	1.7879332	NA	NA	NA
Nephrolepsis_sp	F	NA	NA	C3	N	NA	8.925339739	1.038135689	0.41227831	2.646061276	6.289295685
Nephrolepsis_sp	F	NA	NA	C3	N	NA	5.364659648	1.046365759	0.383426507	NA	NA
Nerium_oleander	S	E	B	C3	N	NA	9.569797138	1.153746877	NA	NA	NA
Nerium_oleander	S	E	B	C3	N	NA	5.421485376	NA	NA	NA	NA
Newtonia_hildebrandtii	T	NA	B	C3	Y	NA	8.396741612	NA	NA	NA	NA
Niphogeton_dissecta	H	NA	NA	NA	N	2.241001789	8.169196408	1.566284603	NA	NA	NA
Nothofagus_antarctica	T	D	NA	NA	N	NA	7.130304421	1.466899301	NA	NA	NA
Nothofagus_betuloides	T	E	B	C3	N	4.251016077	9.244471238	1.078473873	NA	NA	NA
Nothofagus_betuloides	T	E	B	C3	N	NA	8.822502715	1.112261025	NA	NA	NA
Nothofagus_dombeyi	T	E	B	C3	N	3.18471401	8.097172941	1.268767686	NA	7.136351854	7.389056099
Nothofagus_dombeyi	T	E	B	C3	N	3.673077974	8.421334272	1.116936545	NA	6.757306777	9.159978651
Nothofagus_menziesii	T	NA	NA	NA	N	NA	8.827147541	1.135381487	NA	NA	NA
Nothofagus_nitida	T	E	B	C3	N	4.853905296	8.827147541	1.066580769	NA	NA	NA
Nothofagus_pumilio	T	D	NA	NA	N	NA	5.679111276	1.418593637	NA	NA	NA
Nototriche_phyllanthos	H	NA	NA	NA	N	2.309508353	6.99001479	1.483570498	NA	NA	NA
Nuytsia_floribunda	T	E	B	C3	N	4.279899774	14.32632302	0.888149368	NA	4.532036815	13.03726326
Nyctanthes_arbor-tristis	T	D	B	NA	N	NA	7.327753637	1.259165149	0.584147358	NA	NA
Nyssa_sylvatica	T	D	B	C3	N	NA	5.683395823	1.303193542	NA	NA	NA
Ochna_natalitia	T	NA	B	C3	N	NA	7.679687882	NA	NA	NA	NA
Ochroma_pyramidale	T	E	NA	NA	N	NA	NA	1.416664072	NA	NA	NA
Ocotea_bullata	T	NA	B	C3	N	NA	7.917305781	1.45994374	NA	NA	NA
Ocotea_costulata	T	E	B	C3	N	4.908972274	8.286591942	1.192546884	NA	5.218689627	12.39379443
Ocotea_esmereldana	T	E	B	NA	N	NA	9.579614111	0.905169671	0.290377927	NA	NA
Ocotea_foetens	T	E	NA	NA	N	NA	7.69828589	1.379473589	NA	NA	NA
Oenothera_blennis	H	NA	NA	NA	NA	NA	5.55357959	NA	NA	NA	NA
Oenothera_perennis	H	NA	NA	NA	NA	NA	3.715343136	NA	NA	NA	NA
Olea_capensis	T	NA	B	C3	N	NA	10.06353513	1.149410518	NA	NA	NA
Olea_capensis_ssp_macrocarpa	T	NA	B	C3	N	NA	9.191182728	1.056940413	NA	NA	NA
Olea_capensis_ssp_macrocarpa	T	NA	B	C3	N	NA	8.725202049	1.11430028	NA	NA	NA
Olea_europaea	T	E	B	C3	N	NA	9.949969278	1.213033926	NA	NA	NA
Olea_europaea	T	E	B	C3	N	NA	9.906008413	1.284488974	NA	NA	NA
Olea_europaea	S	E	B	C3	N	3.932266029	5.156017698	NA	NA	NA	NA
Olea_europaea_ssp_africana	T	NA	B	C3	N	NA	9.767047852	1.026048877	NA	NA	NA
Olea_europaea_ssp_africana	T	NA	B	C3	N	NA	10.41782711	1.318456592	NA	NA	NA
Olea_woodiana	T	NA	B	C3	N	NA	9.012353885	1.140673257	NA	NA	NA
Olearia_decurrens	S	E	B	C3	N	2.867972129	8.942418103	1.265094822	0.342809262	6.644766757	7.137251344
Olearia_moschata	S	E	B	NA	N	NA	9.400796957	1.212766386	0.412445784	NA	NA
Olearia_numularifolia	S	E	B	NA	N	NA	10.45781756	1.030731046	0.385683001	NA	NA
Olearia_pimelioides	S	E	B	C3	N	3.123708332	7.959062824	1.476314955	0.419091405	5.439934106	6.098604598
Olearia_pimelioides	S	E	B	C3	N	2.612880467	7.483289756	1.443919811	0.383426507	6.151194952	7.242677156
Olearia_virgata	S	E	B	NA	N	NA	9.276901875	1.350281994	0.504538427	NA	NA
Olinia_ventosa	T	NA	B	C3	N	NA	6.746588188	1.582156645	NA	NA	NA
Olinia_ventosa	T	NA	B	C3	N	NA	8.071261915	1.593097464	NA	NA	NA
Omphalea_oleifera	T	D	NA	NA	N	NA	6.329733225	1.496744094	0.529449094	NA	NA
Onobrychis_arenaria	H	NA	NA	NA	N	NA	7.764838148	1.566284603	NA	NA	NA
Ononis_repens	H	NA	NA	NA	Y	NA	5.156518019	NA	NA	NA	NA
Oreomyrrhis_andicola	H	NA	NA	NA	N	2.095107475	7.670842846	1.321481692	NA	NA	NA
Oreopanax_obtusifolius	EP	E	NA	NA	N	NA	8.362459839	NA	0.328497071	NA	NA
Oreopanax_xalapensis	T	E	B	NA	N	3.600358296	7.697985011	1.321481692	NA	NA	NA
Origanum_vulgare	H	NA	NA	NA	Y	NA	5.410923724	1.284564824	NA	NA	NA
Orthilia_secunda	S	NA	B	C3	N	NA	6.910077283	1.189087574	NA	NA	NA
Orthilia_secunda	H	NA	B	C3	N	NA	5.728565394	1.314533205	NA	NA	NA
Orthion_oblanceolatum	T	E	NA	NA	N	NA	6.304161558	1.223444425	0.474863685	NA	NA
Ostrya_japonica	T	D	B	C3	N	1.958341336	6.128275302	NA	NA	7.45228551	NA
Ostrya_virginiana	T	D	B	C3	N	NA	4.800097527	1.408355457	0.547682253	NA	NA
Ouratea_hexasperma	S	E	NA	NA	N	NA	NA	NA	NA	NA	6.128275302
Ovidia_pillo-pillo	T	E	B	C3	N	4.046854888	7.350875983	1.391543793	NA	NA	NA
Oxalis_stricta	H	NA	NA	NA	NA	NA	3.451552697	NA	NA	NA	NA
Oxydendron_arboreum	T	D	B	C3	N	NA	4.863209976	1.30932658	NA	NA	NA
Oxygraphis_glacialis	H	NA	NA	NA	NA	NA	6.269462163	NA	NA	NA	NA
Oxyria_digyna	H	D	B	C3	N	1.219120405	4.081783142	1.930948623	NA	16.60440965	NA
Oxyria_digyna	H	D	B	C3	N	NA	6.016561579	1.725138119	NA	NA	NA
Oxyria_digyna	H	D	B	C3	N	NA	6.367827431	1.874588053	NA	NA	NA
Oxyria_digyna	H	D	B	C3	N	NA	5.198447436	NA	NA	NA	NA
Oxytropis_chiliophylla	H	NA	NA	NA	NA	NA	4.76406542	NA	NA	NA	NA
Oxytropis_globiflora	H	NA	NA	NA	NA	NA	5.473059184	NA	NA	NA	NA
Oxytropis_incanescens	H	NA	NA	NA	NA	NA	7.443349528	NA	NA	NA	NA
Oxytropis_maydelliana	H	NA	NA	NA	Y	1.744211342	6.209465384	1.932790556	NA	NA	NA
Oxytropis_nigrescens	H	NA	NA	NA	Y	1.744211342	8.253106792	1.718718997	NA	NA	NA
Padus_avium	T	D	NA	NA	NA	NA	4.908972274	NA	NA	NA	NA
Paeonia_cambessedesii	H	NA	B	C3	N	NA	7.848184486	1.271947574	NA	7.570764465	10.3307351
Pancovia_golungensis	T	NA	B	C3	N	NA	7.556886706	1.364660431	NA	NA	NA
Pancovia_turbinata	T	E	NA	NA	N	NA	NA	1.422168071	NA	NA	NA
Panicum_capillare	G	NA	B	C4	N	NA	6.178175817	1.284564824	NA	10.19596188	12.04380857
Panicum_virgatum	G	NA	B	C4	N	NA	NA	NA	NA	NA	11.44681058
Panicum_virgatum	G	NA	B	C4	N	NA	7.294807366	1.229768421	NA	12.35296959	11.97562799
Papaver_involucratum	H	NA	NA	NA	NA	NA	6.410487139	NA	NA	NA	NA
Paranomus_bracteolaris	S	E	N	NA	NA	NA	11.73209274	0.926121088	0.238439786	NA	NA
Parashorea_malaanonan	T	E	B	C3	N	NA	5.395374808	1.322727197	NA	6.962926785	NA
Parathesis_amplifolia	T	NA	NA	NA	NA	NA	6.801986009	NA	NA	NA	NA
Parinari_excelsa	T	E	NA	NA	N	NA	NA	1.30932658	NA	NA	NA
Parnassia_laxmannii	H	NA	NA	NA	NA	NA	5.590036095	NA	NA	NA	NA
Patersonia_occidentalis	H	E	B	C3	N	4.3033444	13.18251297	0.938015126	NA	5.260830232	12.03374815
Pedicularis_asplenifolius	H	NA	B	C3	N	1.35285641	5.596259332	1.567494366	NA	12.1364014	NA
Pedicularis_hirsuta	H	NA	B	C3	N	NA	5.435655601	1.555463641	NA	NA	NA
Pedicularis_lapponica	H	D	B	C3	N	1.418212526	7.092152879	1.435808114	NA	NA	NA
Pedicularis_lapponica	H	D	B	C3	N	1.3719443	5.982216615	1.628548501	NA	NA	NA
Pedicularis_ludwigii	H	NA	NA	NA	NA	NA	6.332645111	NA	NA	NA	NA
Pedicularis_sceptrum-carolinum	H	NA	B	C3	N	NA	6.095440222	1.308231985	NA	NA	NA
Pelea_sp	T	NA	NA	C3	N	NA	6.165602073	1.120688639	0.218083177	NA	NA
Penstemon_grandiflorus	H	NA	B	C3	N	NA	7.234134318	1.383037898	NA	10.75421465	17.41501032
Pentaphylloides_dryadanthoides	S	NA	NA	NA	NA	NA	6.99001479	NA	NA	NA	NA
Pentaphylloides_fruticosa	S	D	NA	NA	NA	NA	5.444496048	NA	NA	NA	NA
Peperomia_sp	H	NA	NA	C3	N	NA	4.811647473	1.402780718	0.398192886	NA	NA
Pereskia_guamacho	T	D	NA	NA	N	2.177442995	6.738998078	1.456223494	0.43488108	NA	NA
Persea_borbonia	S	E	B	C3	N	3.508794408	7.735015521	1.239668305	NA	6.003794521	10.04923023
Persea_indica	T	E	NA	NA	N	NA	7.964248934	1.202847221	NA	NA	NA
Persea_lingue	T	E	B	C3	N	4.56543564	7.52122307	1.004330724	NA	6.65903602	7.356874591
Persoonia_falcata	S	E	B	NA	N	NA	10.16305171	0.870693212	NA	NA	NA
Persoonia_levis	S	E	B	C3	N	5.247285016	9.593778446	0.795567164	0.197940508	5.258640237	9.288506391
Persoonia_linearis	T	E	B	C3	N	4.996113567	8.627946229	0.890729476	0.272251231	5.319691403	10.36755226
Persoonia_saccata	S	E	N	C3	N	4.357411548	14.36683848	0.862318662	NA	5.223613048	13.35949832
Petalostemum_purpureum	H	NA	B	C3	Y	NA	8.372384552	1.47050558	NA	11.45632923	21.81125892
Petalostemum_villosum	H	NA	B	C3	Y	NA	6.90822123	1.42344436	NA	11.18947213	16.34791751
Petalostemum_villosum	H	NA	B	C3	Y	NA	7.735015521	1.524404629	NA	11.4236428	18.86895336
Petalostigma_quadriloculare	S	E	B	NA	N	NA	10.03694767	0.850091267	NA	NA	NA
Petasites_frigidus	H	NA	NA	NA	N	1.744211342	6.199354526	1.321481692	NA	9.514843291	9.501516458
Petrophile_linearis	S	E	B	C3	N	5.05061855	15.42666259	0.813662502	NA	5.014482033	15.32847403
Peucedanum_multivittatum	H	D	NA	NA	N	1.185424449	4.971893	1.958341336	NA	NA	NA
Phillyrea_angustifolia	T	E	NA	NA	N	NA	10.7037099	1.219763621	NA	NA	NA
Phillyrea_latifolia	S	E	B	C3	N	NA	8.034090988	1.284564824	NA	7.586061482	8.802221769
Phillyrea_latifolia	S	E	B	C3	N	NA	8.372384552	1.06210415	NA	NA	NA
Phillyrea_latifolia	S	E	B	C3	N	NA	7.697985011	1.293081133	NA	NA	NA
Phillyrea_media	S	E	B	C3	N	NA	5.853289961	NA	NA	NA	NA
Philotheca_difformis	S	E	B	C3	N	4.197008081	9.481632888	1.147996711	0.300995655	4.914228486	7.167121195
Philotheca_difformis	S	E	B	C3	N	3.606554317	11.45812857	1.185456388	0.313125594	4.910264882	9.265941187
Phleum_alpinum	G	NA	B	C3	N	NA	5.045817503	1.646783219	NA	NA	NA
Phleum_pratense	G	D	B	C3	N	1.362443898	5.015886491	1.479113988	NA	8.57997041	NA
Phleum_pratense	G	NA	B	C3	N	NA	4.792397026	1.531903778	NA	NA	NA
Phleum_pratense	G	NA	NA	C3	NA	NA	5.8092458	NA	NA	NA	NA
Phlomis_italica	S	E	B	C3	N	NA	7.704342275	1.377329234	NA	9.586547034	13.77092364
Phlomis_purpurea	S	E	NA	NA	N	NA	NA	1.501613476	NA	NA	NA
Photinia_davidiana	T	E	B	C3	N	NA	8.250679238	1.399758873	NA	4.482234232	NA
Photinia_davidiana	T	E	B	C3	N	NA	8.726486751	1.414866156	NA	5.239362006	NA
Phragmites_australis	G	NA	NA	NA	N	NA	5.095729071	NA	NA	NA	NA
Phragmites_australis	G	NA	NA	NA	N	NA	5.679270723	NA	NA	NA	NA
Phyllodoce_caerulea	S	E	NA	NA	N	4.258233898	7.96890395	0.922265711	NA	NA	NA
Phyllodoce_caerulea	S	E	NA	NA	N	4.636323583	8.22329795	1.044316159	NA	NA	NA
Phyllota_phylicoides	S	E	B	C3	Y	3.864004912	7.979321605	1.097976207	0.174692587	5.503686142	10.51755343
Phyllota_remota	S	E	B	NA	Y	NA	9.504942942	1.168050404	0.307138632	NA	NA
Phyocladus_alpinus	S	E	B	NA	N	NA	12.80755321	0.932850708	0.345019204	NA	NA
Physalis_pumila	H	NA	NA	C3	N	NA	NA	NA	NA	NA	15.93236783
Physocarpus_opulifolius	S	D	NA	NA	NA	NA	5.016757741	NA	NA	NA	NA
Picconia_excelsa	T	E	NA	NA	N	NA	9.413723675	1.142865732	NA	NA	NA
Picea_abies	T	E	N	C3	N	7.490982771	10.7124669	1.078473873	0.46626553	4.336208115	NA
Picea_abies_x_obovata	T	E	N	C3	N	NA	11.92276084	1.129639135	NA	NA	NA
Picea_engelmanii	T	E	N	C3	N	7.058570198	12.00654896	1.012919976	NA	2.899267124	7.259211637
Picea_glauca	T	E	N	C3	N	5.918903726	11.65729257	1.097924616	NA	3.902931104	9.764502355
Picea_glauca	T	E	N	C3	N	4.380317694	NA	1.160927335	0.372632435	5.380387122	NA
Picea_glauca	T	E	N	C3	N	5.918903726	12.24539537	1.082400485	NA	NA	NA
Picea_mariana	T	E	N	C3	N	4.380317694	NA	1.008637259	0.344555	4.202667893	NA
Picea_mariana	T	E	N	C3	N	5.918903726	11.80497536	1.086308629	NA	4.798012281	NA
Picea_mariana	T	E	N	C3	N	10.80718555	13.34397013	0.955273597	NA	NA	NA
Picea_sitchensis	T	E	N	C3	N	NA	8.915450838	1.122558564	0.399630612	NA	NA
Pickeringia_montana	S	E	B	C3	Y	NA	8.85515699	NA	NA	NA	NA
Picrorhiza_scrophulariiflora	H	NA	NA	NA	NA	NA	5.472997116	1.801641727	NA	11.42869247	NA
Pimelea_linifolia	S	E	B	C3	N	3.01375681	5.785998439	1.187310909	0.279228697	7.58748803	10.81327509
Pimelea_microcephala	S	E	B	C3	N	2.40287482	6.719734348	1.629913517	0.490564618	8.355814486	7.351245917
Pinguicula_vulgaris	H	NA	B	C3	N	NA	3.373842128	1.221789851	NA	5.96154595	NA
Pinus_banksiana	T	E	N	C3	N	4.18440184	10.88315459	1.097924616	NA	4.4431416	10.62927493
Pinus_canariensis	T	E	NA	NA	N	NA	6.281090537	1.099697378	NA	NA	NA
Pinus_edulis	T	E	N	C3	N	6.169044326	13.61039604	1.025628777	NA	3.015614793	7.484522523
Pinus_flexilis	T	E	N	C3	N	4.741257997	12.98555198	1.050449348	NA	4.109493414	11.13321657
Pinus_halepensis	T	E	N	C3	N	NA	8.14945514	1.120688639	NA	5.950252084	7.068778907
Pinus_jeffreyi	T	NA	N	C3	NA	NA	12.4267235	1.033156584	0.379565038	4.504829206	8.44469901
Pinus_monophylla	T	NA	N	C3	NA	NA	17.68815491	0.953427407	0.395740957	2.59670286	6.045659336
Pinus_nigra	T	E	N	C3	N	5.254054162	12.32641189	1.07452855	0.40292695	5.546797922	NA
Pinus_palustris	T	E	N	C3	N	4.504829206	11.09743425	0.917423439	NA	3.39640144	6.209465384
Pinus_pinaster	T	E	NA	NA	N	NA	NA	0.851163613	NA	NA	NA
Pinus_ponderosa	T	NA	N	C3	NA	NA	12.1612695	0.985089407	0.363192875	3.877025385	7.15980645
Pinus_resinosa	T	E	N	C3	N	4.741257997	11.80497536	1.070564267	NA	3.975741381	NA
Pinus_rigida	T	E	N	C3	N	4.56543564	10.08138991	1.066580769	NA	5.730800333	12.19540525
Pinus_serotina	T	E	N	C3	N	4.18440184	11.52946061	0.917423439	NA	3.315661287	7.193140428
Pinus_strobus	T	E	N	C3	N	3.751738358	7.6615336	1.139208552	NA	5.496714317	9.940975854
Pinus_strobus	T	E	N	C3	N	3.751738358	8.421334272	1.259165149	NA	5.223734219	10.0921093
Pinus_strobus	T	E	N	C3	N	3.508794408	NA	1.090198545	0.364665813	4.729496971	NA
Pinus_sylvestris	T	E	N	C3	N	4.18440184	11.80497536	1.153746877	NA	4.683604681	NA
Pinus_sylvestris	T	E	N	C3	N	4.303376728	11.60384841	1.128144143	0.418030869	4.892575346	NA
Pinus_sylvestris	T	E	N	C3	N	NA	8.551912703	1.250548759	0.491661214	NA	NA
Pinus_sylvestris	T	E	N	C3	N	NA	11.93173572	0.975202225	NA	NA	NA
Piper_aequale	S	E	B	C3	N	3.93217845	4.769745096	1.560785005	NA	6.406624265	NA
Piper_amalago	S	E	B	C3	N	4.205868011	4.758376911	1.457590527	NA	6.483313484	NA
Piper_amalago	T	E	B	C3	N	NA	6.151150278	1.387299337	0.42648881	NA	NA
Piper_auritum	S	E	B	C3	N	1.867547024	4.257602975	1.77619	NA	12.65204795	NA
Piper_auritum	S	E	B	C3	N	NA	4.817751571	1.661948526	0.51492169	NA	NA
Piper_hispidum	S	E	B	C3	N	3.110560051	4.399287643	1.57096047	NA	8.33592036	NA
Piper_hispidum	S	E	B	C3	N	NA	6.117335698	1.436621157	0.470135579	NA	NA
Piper_lapathifolium	S	E	B	C3	N	3.429193501	4.461764598	1.547081787	NA	7.291955355	NA
Piper_peltatum	S	E	B	C3	N	1.508650471	3.902931104	1.449281422	NA	NA	NA
Piper_umbellatum	S	E	B	C3	N	1.730068833	4.577431732	1.553953072	NA	6.99001479	NA
Piptocarpha_rotundifolia	T	NA	B	C3	N	NA	9.0622731	1.342409624	NA	6.596180208	NA
Pipturus_albidus	T	NA	NA	C3	N	NA	5.999117627	1.226445297	0.333901242	10.55162893	11.18947213
Pistacia_lentiscus	S	E	B	C3	N	NA	10.15974684	1.160927335	NA	6.033684831	8.753824982
Pistacia_lentiscus	T	E	B	C3	N	NA	10.33315879	1.499053212	NA	NA	NA
Pistacia_lentiscus	S	E	B	C3	N	2.86646179	5.236261169	NA	NA	NA	NA
Pistacia_terebinthus	S	D	B	C3	N	NA	8.415524892	1.568702914	NA	8.932365419	13.10846889
Pistacia_terebinthus	T	D	B	C3	N	2.127472137	7.316443625	1.384384938	NA	8.040815279	NA
Pistacia_terebinthus	T	D	B	C3	N	NA	7.146167825	1.396485686	NA	NA	NA
Pistacia_terebinthus	T	D	B	C3	N	NA	6.325973669	1.483510742	NA	NA	NA
Pithecellobium_carobobense	T	D	B	NA	Y	2.177442995	6.868725317	1.430099933	0.445005649	NA	NA
Pithecellobium_dulce	T	D	B	C3	Y	2.533036867	6.178175817	1.511642035	NA	8.401136161	10.692974
Pithecellobium_ligustrinum	T	D	B	C3	Y	2.658397786	6.125615733	1.722439967	NA	8.596099451	9.89285409
Pithecellobium_saman	T	E	NA	NA	Y	2.888385918	NA	NA	NA	NA	12.73135749
Planchonella_obovata	T	NA	NA	NA	NA	NA	7.654311462	NA	NA	NA	NA
Planchonia_careya	T	D	B	C3	N	2.533036867	7.42137838	1.226445297	0.342809262	7.389056099	NA
Planchonia_careya	T	D	B	C3	N	2.328206061	6.851400189	1.297022675	0.384936451	8.197290894	NA
Planchonia_careya	T	D	B	C3	N	NA	9.068577448	1.29423327	NA	NA	NA
Planchonia_careya	T	D	B	C3	N	NA	7.791681804	1.361469204	NA	NA	NA
Plantago_arachnoidea	H	NA	NA	NA	NA	NA	6.566329308	NA	NA	NA	NA
Plantago_lanceloata	H	D	B	C3	N	1.916359495	5.480229193	1.46145753	NA	12.49930619	NA
Plantago_lanceloata	H	D	B	C3	N	NA	6.057777072	1.288718231	NA	NA	NA
Plantago_lanceloata	H	D	B	C3	N	NA	5.913769994	1.360437226	NA	NA	NA
Plantago_lanceolata	H	D	B	C3	N	NA	5.875857528	1.438515933	NA	NA	NA
Plantago_lanceolata	H	D	B	C3	N	NA	5.313305182	NA	NA	NA	NA
Plantago_lanceolata	H	D	B	C3	N	NA	5.546816508	NA	NA	NA	NA
Plantago_major	H	NA	NA	NA	NA	NA	5.591493355	NA	NA	NA	NA
Plantago_media	H	NA	NA	NA	N	NA	4.864983689	1.300112878	NA	NA	NA
Plantago_nubigena	H	NA	NA	NA	N	2.805091431	9.012901825	0.897712518	NA	NA	NA
Plantago_rigida	H	NA	NA	NA	N	NA	9.135679802	1.131847939	NA	NA	NA
Platanthera_bifolia	H	NA	NA	NA	N	NA	4.712546184	1.521894208	NA	NA	NA
Platanus_occidentalis	T	D	B	C3	N	NA	5.119538369	1.352889968	NA	NA	NA
Platanus_occidentalis	T	D	B	C3	N	NA	6.287930472	1.371589581	NA	NA	NA
Pleiostachya_pruinoisa	H	E	NA	NA	N	2.718281828	5.121608017	1.199426574	NA	8.760576518	7.997917906
Pleuranthodendron_lindenii	T	E	NA	NA	N	NA	7.360909099	1.153746877	0.401204368	NA	NA
Poa_arctica	G	NA	NA	NA	N	1.744211342	7.452877294	1.153746877	NA	NA	NA
Poa_glauca	G	NA	NA	NA	N	1.744211342	8.169196408	0.740055574	NA	NA	NA
Poa_laxa	G	NA	B	C3	N	NA	4.963246145	1.887935203	NA	NA	NA
Poa_pratensis	G	NA	NA	C3	N	NA	NA	NA	NA	NA	10.85463668
Poa_pratensis	G	NA	B	C3	N	1.614875263	7.42137838	1.246211424	NA	11.92347061	17.69568106
Podocarpus_elongatus	T	NA	B	C3	N	NA	11.92768199	1.075714126	NA	NA	NA
Podocarpus_elongatus	T	NA	B	C3	N	NA	11.47411209	1.202847221	NA	NA	NA
Podocarpus_falcatus	T	NA	B	C3	N	NA	10.98856984	1.008207684	NA	NA	NA
Podocarpus_falcatus	T	NA	B	C3	N	NA	9.932870235	1.094842709	NA	NA	NA
Podocarpus_falcatus	T	NA	B	C3	N	NA	9.775123075	1.176524092	NA	NA	NA
Podocarpus_latifolius	T	NA	B	C3	N	NA	12.03858176	1.025628777	NA	NA	NA
Podocarpus_latifolius	T	NA	B	C3	N	NA	10.38210655	1.086308629	NA	NA	NA
Podocarpus_neriifolius	T	NA	B	NA	N	NA	NA	0.851163613	0.28150467	NA	NA
Podocarpus_nivalis	S	E	B	NA	N	NA	10.066055	1.005620786	0.415505583	NA	NA
Podocarpus_nubigena	T	E	B	C3	N	6.633248159	9.984461112	0.882550969	NA	4.936206374	7.851446956
Podocarpus_nubigena	T	E	B	C3	N	6.99001479	10.08138991	0.964435645	NA	NA	NA
Podocarpus_saligna	T	E	B	C3	N	3.975741381	9.22436866	0.991264454	NA	4.809258623	5.96154595
Podocarpus_saligna	T	E	B	C3	N	4.251016077	9.29194586	1.042261306	NA	4.775415975	6.406624265
Podocarpus_saligna	T	E	B	C3	N	4.853905296	9.468320597	0.968974434	NA	NA	NA
Podophyllum_peltatum	H	NA	B	C3	N	1.611428826	4.526918751	1.916129993	NA	10.88504497	9.159978651
Podophyllum_peltatum	H	NA	B	C3	N	1.611428826	4.440635415	1.855303133	NA	11.20814232	9.280233467
Polyalthia_longifolia	T	E	B	NA	N	NA	6.091278716	1.385880754	0.507742573	NA	NA
Polyalthia_pendulosa	T	E	B	NA	N	NA	6.398889401	1.496487239	0.538058086	NA	NA
Polygala_sibirica	H	NA	NA	NA	N	NA	6.30510404	1.306221316	NA	NA	NA
Polygala_vulgaris	H	NA	NA	NA	N	NA	6.253536301	1.455836297	NA	NA	NA
Polygonatum_officinale	H	NA	NA	NA	N	NA	4.13693737	1.573525023	NA	NA	NA
Polygonum_aviculare	H	NA	NA	NA	N	NA	4.361240125	1.995872887	NA	NA	NA
Polygonum_bistorta	H	NA	B	C3	N	1.744211342	7.333172385	1.453958719	0.469089381	10.42693408	NA
Polygonum_bistorta	H	NA	B	C3	N	NA	3.975741381	1.378788075	NA	NA	NA
Polygonum_bistorta	H	NA	B	C3	N	NA	4.798012281	1.45994374	NA	NA	NA
Polygonum_pensylvanicum	H	NA	B	NA	N	NA	5.898456569	1.556562352	NA	11.44726186	NA
Polygonum_persicaria	H	NA	NA	NA	NA	NA	5.353661425	NA	NA	NA	NA
Polygonum_viviparum	H	NA	B	C3	N	1.13845518	6.335738844	1.808923228	NA	11.78992816	NA
Polygonum_viviparum	H	NA	B	C3	N	1.303530573	6.324074181	1.648053446	NA	NA	NA
Polygonum_viviparum	H	NA	B	C3	N	1.272730066	6.98648554	1.768194232	NA	NA	NA
Polygonum_viviparum	H	NA	B	C3	N	NA	6.706585721	1.827857238	NA	NA	NA
Pomaderris_ferruginea	S	E	B	C3	N	2.884080442	7.348062858	1.114411154	0.249769661	7.172914763	8.450424232
Pongamia_pinnata	T	D	B	NA	Y	NA	5.936008505	1.561433334	0.438713481	NA	NA
Populus_alba	T	D	B	C3	N	NA	7.126446372	1.449281422	NA	9.762957958	10.4813896
Populus_alba	T	D	B	C3	N	NA	6.896135864	1.246211424	NA	NA	NA
Populus_balsamifera	T	D	B	C3	N	NA	6.364787765	1.351249873	0.584147358	NA	NA
Populus_balsamifera	T	D	B	C3	N	1.744211342	7.259211637	1.321481692	NA	NA	NA
Populus_deltoides	T	D	B	C3	N	2.011679619	7.089446819	1.451956566	NA	9.111296475	16.03088166
Populus_deltoides	T	D	B	C3	N	NA	7.475047274	1.465237056	0.474863685	NA	NA
Populus_deltoides	T	D	B	C3	N	NA	6.364787765	1.462593518	0.528204286	NA	NA
Populus_fremontii	T	NA	B	C3	N	1.611428826	7.978544341	1.246211424	NA	7.997917906	14.79967467
Populus_grandidentata	T	D	B	C3	N	NA	6.633248159	NA	NA	9.839667512	NA
Populus_grandidentata	T	D	B	C3	N	NA	6.041201256	1.488754715	0.538058086	NA	NA
Populus_heterophylla	T	D	NA	NA	N	NA	6.318500662	1.463305506	NA	NA	NA
Populus_maximowiczii	T	D	B	C3	N	1.744211342	7.46872174	NA	NA	8.141846486	NA
Populus_sieboldii	T	D	B	C3	N	1.727270926	6.249546572	NA	NA	8.822020493	NA
Populus_tremula	T	D	B	C3	N	NA	7.452877294	1.394364087	NA	NA	NA
Populus_tremula	T	D	B	C3	N	NA	6.594257127	1.490019307	NA	NA	NA
Populus_tremula	T	D	B	C3	N	NA	6.944980007	NA	NA	NA	NA
Populus_tremuloides	T	D	B	C3	N	2.011679619	6.801986009	1.411132077	NA	8.604526004	13.93602578
Populus_tremuloides	T	D	B	C3	N	2.177442995	7.107292201	1.333492886	0.349724355	6.955168185	NA
Populus_tremuloides	T	D	B	C3	N	NA	6.660511471	1.51433038	0.538058086	NA	NA
Populus_tremuloides	T	D	B	C3	N	NA	6.752748118	1.310540155	NA	NA	NA
